# x         y        f336w   f438w   f343n   f555w    f336w_err f438w_err f343n_err f555w_err 
 2191.860  1346.980  23.072  23.331  23.030  22.851   0.208   0.084   0.232   0.055
 2089.270  1347.300  23.108  23.311  22.870  22.851   0.130   0.102   0.202   0.105
 2029.290  1347.940  18.000  18.671  18.046  18.734   0.045   0.017   0.017   0.017
 1829.000  1349.170  19.553  19.614  19.526  19.571   0.038   0.018   0.019   0.019
 1546.460  1349.590  20.837  20.788  20.787  20.731   0.056   0.022   0.033   0.020
 1844.380  1350.240  22.797  22.887  22.535  22.485   0.182   0.193   0.115   0.091
 2300.230  1353.500  23.123  23.317  23.137  22.920   0.228   0.118   0.142   0.071
 2137.060  1354.930  19.563  19.773  19.547  19.780   0.036   0.017   0.017   0.017
 2611.580  1355.230  21.070  21.004  20.992  20.774   0.081   0.023   0.048   0.021
 2321.520  1357.140  22.570  22.794  22.515  22.346   0.215   0.063   0.107   0.040
 1829.630  1357.710  23.395  23.459  23.402  23.416   0.225   0.598   0.418   0.230
 1973.250  1358.970  21.934  21.974  21.819  21.738   0.068   0.093   0.056   0.027
 2586.250  1362.280  21.841  21.876  21.783  21.639   0.065   0.027   0.062   0.026
 2184.340  1362.610  20.008  20.060  19.998  20.055   0.054   0.020   0.023   0.017
 1835.400  1362.820  18.709  18.948  18.713  18.965   0.039   0.017   0.017   0.017
 2242.630  1363.820  17.616  17.937  17.631  17.968   0.059   0.017   0.017   0.017
 2284.380  1364.610  22.328  22.504  22.251  22.170   0.080   0.051   0.099   0.043
 1850.100  1364.890  21.627  21.508  21.503  21.318   0.125   0.026   0.063   0.028
 1986.320  1366.910  18.008  18.464  18.017  18.510   0.033   0.017   0.017   0.017
 2614.570  1367.560  22.344  22.516  22.317  22.160   0.146   0.044   0.090   0.032
 2164.670  1369.540  21.668  21.680  21.722  21.478   0.043   0.024   0.100   0.021
 2557.200  1370.990  19.294  19.510  19.293  19.523   0.030   0.017   0.021   0.017
 1647.180  1371.390  20.509  20.467  20.450  20.437   0.043   0.018   0.033   0.017
 1946.450  1371.480  21.384  21.298  21.351  21.136   0.061   0.024   0.051   0.022
 1571.010  1371.900  19.038  19.291  19.047  19.323   0.034   0.017   0.017   0.017
 1663.630  1372.210  22.087  22.243  21.985  21.936   0.085   0.039   0.083   0.035
 1793.980  1372.740  21.163  21.112  21.131  20.989   0.050   0.022   0.043   0.022
 1997.960  1372.880  19.056  19.333  19.069  19.374   0.030   0.017   0.017   0.017
 1840.990  1372.990  22.373  22.494  22.178  22.143   0.137   0.037   0.080   0.035
 2281.280  1373.940  20.556  20.474  20.521  20.399   0.053   0.019   0.030   0.017
 2229.490  1375.230  16.509  16.979  16.534  17.033   0.060   0.025   0.017   0.017
 2118.010  1375.360  17.011  17.310  17.015  17.413   0.031   0.017   0.017   0.017
 1858.580  1377.670  19.372  19.687  19.419  19.709   0.041   0.017   0.020   0.017
 1595.500  1378.550  18.645  18.945  18.631  18.975   0.036   0.017   0.017   0.017
 2506.970  1379.630  21.876  21.881  21.780  21.630   0.093   0.035   0.076   0.026
 1832.930  1381.830  21.363  21.303  21.317  21.149   0.091   0.023   0.044   0.019
 2083.570  1384.610  23.146  23.298  22.767  22.919   0.191   0.076   0.139   0.051
 2280.210  1385.150  19.395  19.582  19.389  19.595   0.036   0.017   0.018   0.017
 1608.100  1385.990  23.358  23.471  23.293  23.073   0.318   0.089   0.263   0.079
 1608.100  1385.990  23.416  23.471  23.293  23.073   0.273   0.089   0.263   0.079
 2264.380  1387.200  17.476  17.965  17.509  18.008   0.029   0.017   0.017   0.017
 2511.530  1389.380  18.454  18.850  18.450  18.881   0.028   0.017   0.017   0.017
 1753.820  1390.160  23.521  23.617  23.178  23.189   0.282   0.167   0.404   0.076
 2173.460  1390.450  17.018  17.243  17.040  17.329   0.048   0.017   0.017   0.017
 2126.470  1392.870  22.518  22.742  22.387  22.270   0.153   0.065   0.183   0.030
 2545.400  1394.260  17.834  18.001  17.838  18.011   0.027   0.017   0.017   0.017
 2444.800  1394.530  22.361  22.528  22.251  22.212   0.099   0.048   0.090   0.033
 2352.680  1394.780  21.398  21.425  21.361  21.183   0.044   0.023   0.048   0.022
 2578.520  1395.080  19.992  19.977  19.931  19.913   0.047   0.017   0.036   0.017
 1582.480  1395.360  24.308  24.171  23.991  23.632   0.703   0.235   0.563   0.104
 1550.780  1396.280  22.780  22.978  22.674  22.573   0.154   0.074   0.119   0.052
 2690.300  1397.050  21.268  21.189  21.255  21.054   0.043   0.025   0.057   0.020
 2473.570  1398.160  20.390  20.385  20.358  20.340   0.046   0.019   0.029   0.017
 2201.350  1398.950  22.875  22.895  22.586  22.529   0.211   0.066   0.137   0.056
 1508.260  1399.120  17.579  17.922  17.582  17.955   0.034   0.017   0.017   0.017
 2656.250  1399.350  21.411  21.478  21.359  21.184   0.091   0.025   0.058   0.020
 1901.060  1400.250  22.451  22.606  22.317  22.270   0.102   0.045   0.173   0.026
 2131.130  1400.560  20.954  20.896  20.909  20.855   0.071   0.020   0.032   0.020
 2263.840  1402.340  20.997  20.900  20.964  20.786   0.071   0.020   0.071   0.018
 2630.660  1404.610  22.136  22.222  22.004  21.934   0.084   0.033   0.082   0.024
 1659.180  1404.690  18.753  19.069  18.744  19.112   0.034   0.017   0.017   0.017
 2328.260  1405.150  20.393  20.442  20.339  20.354   0.037   0.021   0.028   0.017
 2610.610  1406.090  22.307  22.418  22.133  22.029   0.073   0.042   0.112   0.028
 2005.320  1406.600  21.701  21.664  21.688  21.458   0.062   0.025   0.074   0.032
 2241.860  1408.670  23.066  23.520  23.137  22.988   0.275   0.158   0.240   0.061
 2044.120  1408.730  21.067  20.968  20.957  20.847   0.045   0.024   0.047   0.018
 1641.380  1409.410  21.415  21.334  21.287  21.175   0.056   0.023   0.047   0.024
 2084.300  1411.760  21.448  21.377  21.424  21.244   0.090   0.024   0.056   0.021
 1729.980  1412.410  18.852  19.098  18.852  19.138   0.043   0.019   0.017   0.017
 2219.110  1414.470  19.259  19.348  19.223  19.330   0.065   0.017   0.023   0.017
 1996.220  1415.380  23.055  23.178  23.021  22.874   0.128   0.074   0.189   0.063
 2675.020  1415.550  23.085  23.169  22.766  22.777   0.167   0.073   0.114   0.049
 1725.250  1415.640  21.534  21.519  21.473  21.363   0.172   0.075   0.078   0.055
 1990.850  1420.690  22.169  22.292  22.056  21.975   0.185   0.061   0.130   0.044
 2134.250  1420.860  21.172  21.120  21.161  21.006   0.086   0.025   0.045   0.021
 1982.610  1421.180  21.896  21.851  21.808  21.646   0.106   0.037   0.081   0.031
 1871.910  1421.710  21.637  21.613  21.559  21.385   0.090   0.026   0.054   0.023
 2354.620  1422.050  19.017  19.349  19.027  19.381   0.032   0.017   0.019   0.017
 1573.030  1422.060  21.008  20.950  20.948  20.824   0.043   0.021   0.058   0.017
 1925.050  1422.100  19.886  20.054  19.873  20.041   0.045   0.019   0.022   0.017
 1475.380  1422.170  23.151  23.368  22.910  22.935   0.219   0.073   0.255   0.077
 1614.810  1422.550  21.114  21.066  21.113  20.948   0.047   0.023   0.046   0.029
 2737.930  1423.720  20.908  20.859  20.911  20.781   0.041   0.021   0.045   0.018
 2626.330  1423.770  20.379  20.288  20.297  20.184   0.039   0.018   0.025   0.017
 2033.630  1426.970  21.494  21.393  21.395  21.246   0.116   0.025   0.061   0.020
 2508.230  1427.200  16.777  17.194  16.791  17.286   0.028   0.017   0.017   0.017
 2132.220  1427.490  19.531  19.527  19.515  19.506   0.039   0.017   0.017   0.017
 1608.630  1428.730  23.433  23.542  23.320  23.108   0.181   0.119   0.407   0.111
 2595.630  1430.720  22.277  22.372  22.187  22.061   0.079   0.032   0.093   0.032
 2761.300  1430.780  20.713  20.646  20.670  20.581   0.038   0.029   0.064   0.017
 2341.980  1430.950  18.411  18.785  18.429  18.824   0.054   0.025   0.039   0.023
 1756.720  1432.410  17.317  17.729  17.322  17.784   0.041   0.017   0.017   0.017
 2621.360  1433.410  23.667  23.698  23.594  23.261   0.381   0.120   0.465   0.113
 2114.480  1433.560  21.715  21.729  21.656  21.505   0.091   0.028   0.059   0.025
 2395.950  1434.350  21.861  22.074  21.818  21.720   0.162   0.099   0.074   0.050
 1885.920  1434.570  21.931  21.982  21.838  21.729   0.106   0.026   0.061   0.032
 2226.490  1434.610  20.216  20.232  20.166  20.213   0.064   0.020   0.026   0.017
 2515.140  1436.410  21.783  21.853  21.777  21.603   0.118   0.035   0.061   0.055
 1974.300  1436.480  21.896  21.988  21.788  21.724   0.079   0.054   0.101   0.138
 1643.910  1437.220  19.523  19.741  19.486  19.772   0.047   0.018   0.018   0.017
 2609.130  1438.270  22.960  23.143  22.862  22.720   0.182   0.040   0.125   0.059
 2745.710  1439.310  19.207  19.505  19.213  19.528   0.047   0.017   0.033   0.017
 2128.330  1439.610  18.785  19.106  18.794  19.147   0.034   0.017   0.017   0.017
 2189.210  1440.070  22.055  22.139  22.012  21.886   0.075   0.045   0.101   0.029
 1986.600  1440.140  20.989  20.942  20.953  20.838   0.042   0.023   0.034   0.017
 1676.770  1440.510  20.936  20.870  20.901  20.780   0.082   0.022   0.038   0.018
 2262.120  1442.580  20.567  20.510  20.550  20.430   0.067   0.039   0.091   0.042
 2156.190  1442.780  21.408  21.500  21.376  21.232   0.103   0.024   0.051   0.022
 1763.650  1444.630  22.160  22.256  22.044  21.973   0.144   0.038   0.109   0.033
 2246.170  1445.800  22.130  22.243  22.015  21.960   0.143   0.035   0.095   0.031
 2169.250  1446.680  16.935  17.275  16.940  17.362   0.046   0.017   0.017   0.017
 2804.180  1450.430  20.649  20.622  20.601  20.595   0.034   0.019   0.033   0.017
 2161.100  1453.190  22.457  22.666  22.424  22.281   0.143   0.173   0.174   0.111
 2446.900  1453.590  23.323  23.491  23.172  23.110   0.146   0.095   0.280   0.076
 1784.370  1454.250  22.317  22.499  22.224  22.133   0.199   0.040   0.085   0.033
 1587.280  1454.740  17.927  18.437  17.936  18.484   0.040   0.017   0.017   0.017
 2365.380  1456.900  23.095  23.212  23.158  22.996   0.314   0.178   0.341   0.067
 2575.510  1457.570  18.704  19.120  18.701  19.072   0.034   0.017   0.050   0.017
 2402.760  1460.260  17.432  17.891  17.448  17.928   0.034   0.017   0.017   0.017
 2649.420  1460.500  17.665  17.943  17.665  17.963   0.026   0.017   0.017   0.017
 2584.660  1460.540  21.401  21.345  21.347  21.162   0.057   0.023   0.054   0.031
 1760.930  1460.690  22.723  22.872  22.486  22.524   0.117   0.053   0.163   0.036
 2348.420  1460.720  17.879  18.323  17.904  18.363   0.028   0.017   0.017   0.017
 2145.410  1460.790  19.236  19.476  19.219  19.476   0.054   0.017   0.019   0.017
 2269.730  1461.500  19.989  20.029  19.973  20.039   0.039   0.017   0.058   0.017
 2338.700  1462.010  23.198  23.262  23.041  23.013   0.310   0.099   0.204   0.073
 2293.180  1462.590  22.190  22.347  22.096  22.013   0.084   0.037   0.079   0.059
 1601.840  1463.130  18.829  19.109  18.826  19.136   0.038   0.017   0.017   0.017
 2794.540  1464.880  21.763  21.819  21.637  21.283   0.054   0.031   0.062   0.021
 2441.970  1465.100  17.620  18.336  17.675  18.392   0.028   0.017   0.017   0.017
 2718.050  1466.300  18.236  18.663  18.251  18.681   0.030   0.029   0.050   0.020
 2045.870  1468.520  18.331  18.716  18.334  18.759   0.030   0.019   0.017   0.023
 1975.780  1469.040  18.152  18.849  18.241  18.920   0.029   0.017   0.017   0.017
 1462.850  1469.670  20.128  20.221  20.087  20.170   0.067   0.022   0.027   0.017
